Reporter,Partner,ExportRP
Slovak Republic,Korea,9625321.2532
Viet Nam,Korea,765213039.6294
Slovenia,Korea,0.0
South Africa,Korea,0.0
Zimbabwe,Korea,0.0
Spain,Korea,9625321.2532
Sudan,Korea,0.0
Sweden,Korea,0.0
Switzerland,Korea,14437981.8798
Thailand,Korea,625645881.458
Trinidad and Tobago,Korea,0.0
United Arab Emirates,Korea,14437981.8798
Tunisia,Korea,0.0
Turkey,Korea,0.0
Uganda,Korea,0.0
Ukraine,Korea,0.0
North Macedonia,Korea,0.0
Egypt,Korea,0.0
United Kingdom,Korea,14437981.8798
Tanzania,Korea,0.0
USA,Korea,3267796565.4614
Uruguay,Korea,0.0
Uzbekistan,Korea,0.0
Venezuela,Korea,0.0
Serbia,Korea,0.0
Zambia,Korea,0.0
,Korea,543830650.8058
,Korea,48126606266.0
Afghanistan,Kuwait,0.0
Albania,Kuwait,0.0
Algeria,Kuwait,0.0
Angola,Kuwait,0.0
Azerbaijan,Kuwait,0.0
Argentina,Kuwait,0.0
Australia,Kuwait,0.0
Austria,Kuwait,285467.5668
Bahrain,Kuwait,51679.4733
Bangladesh,Kuwait,0.0
Armenia,Kuwait,0.0
Belgium,Kuwait,2460.9273000000003
Bolivia,Kuwait,0.0
Bosnia & Herzegovina,Kuwait,0.0
Botswana,Kuwait,0.0
Brazil,Kuwait,0.0
Brunei Darussalam,Kuwait,0.0
Bulgaria,Kuwait,2460.9273000000003
Myanmar,Kuwait,0.0
Belarus,Kuwait,0.0
Cambodia,Kuwait,0.0
Cameroon,Kuwait,0.0
Canada,Kuwait,231327.1662
Sri Lanka,Kuwait,0.0
Chile,Kuwait,0.0
China,Kuwait,7434461.373299999
Taipei,Kuwait,0.0
Colombia,Kuwait,0.0
Congo (DRC),Kuwait,0.0
Costa Rica,Kuwait,19687.418400000002
Croatia,Kuwait,0.0
Cuba,Kuwait,0.0
Cyprus,Kuwait,0.0
Czech Republic,Kuwait,12304.6365
Denmark,Kuwait,0.0
Dominican Republic,Kuwait,0.0
Ecuador,Kuwait,0.0
El Salvador,Kuwait,0.0
Ethiopia,Kuwait,0.0
Estonia,Kuwait,2460.9273000000003
Finland,Kuwait,2460.9273000000003
France,Kuwait,920386.8102000001
Georgia,Kuwait,0.0
Germany,Kuwait,455271.55049999995
Ghana,Kuwait,0.0
Greece,Kuwait,0.0
Guatemala,Kuwait,0.0
Honduras,Kuwait,0.0
Hong Kong,Kuwait,2460.9273000000003
Hungary,Kuwait,17226.4911
Iceland,Kuwait,0.0
India,Kuwait,199335.1113
Indonesia,Kuwait,9843.709200000001
Iran,Kuwait,0.0
Ireland,Kuwait,12304.6365
Israel,Kuwait,0.0
Italy,Kuwait,211639.7478
Côte d'Ivoire,Kuwait,0.0
Japan,Kuwait,110741.7285
Kazakhstan,Kuwait,0.0
Jordan,Kuwait,56601.3279
Kenya,Kuwait,0.0
Korea,Kuwait,49218.546
Kyrgyz Republic,Kuwait,0.0
Lao PDR,Kuwait,0.0
Lebanese Republic,Kuwait,327303.3309
Latvia,Kuwait,0.0
Libya,Kuwait,0.0
Lithuania,Kuwait,0.0
Luxembourg,Kuwait,0.0
Macao,Kuwait,0.0
Malaysia,Kuwait,1134487.4853
Mali,Kuwait,0.0
Malta,Kuwait,0.0
Mauritius,Kuwait,0.0
Mexico,Kuwait,59062.25519999999
Mongolia,Kuwait,0.0
Moldova,Kuwait,0.0
Morocco,Kuwait,51679.4733
Mozambique,Kuwait,0.0
Oman,Kuwait,0.0
Namibia,Kuwait,0.0
Nepal,Kuwait,0.0
Netherlands,Kuwait,113202.6558
New Zealand,Kuwait,0.0
Nicaragua,Kuwait,0.0
Nigeria,Kuwait,0.0
Norway,Kuwait,2460.9273000000003
Pakistan,Kuwait,0.0
Panama,Kuwait,0.0
Paraguay,Kuwait,0.0
Peru,Kuwait,0.0
Philippines,Kuwait,0.0
Poland,Kuwait,5724116.8998
Portugal,Kuwait,0.0
Qatar,Kuwait,0.0
Romania,Kuwait,9843.709200000001
Russian Federation,Kuwait,0.0
Saudi Arabia,Kuwait,0.0
Senegal,Kuwait,0.0
Singapore,Kuwait,51679.4733
Slovak Republic,Kuwait,4921.854600000001
Viet Nam,Kuwait,2938347.1962
Slovenia,Kuwait,0.0
South Africa,Kuwait,0.0
Zimbabwe,Kuwait,0.0
Spain,Kuwait,300233.13060000003
Sudan,Kuwait,0.0
Sweden,Kuwait,14765.563799999998
Switzerland,Kuwait,27070.2003
Thailand,Kuwait,4921.854600000001
Trinidad and Tobago,Kuwait,0.0
United Arab Emirates,Kuwait,251014.58460000003
Tunisia,Kuwait,0.0
Turkey,Kuwait,418357.641
Uganda,Kuwait,0.0
Ukraine,Kuwait,0.0
North Macedonia,Kuwait,0.0
Egypt,Kuwait,0.0
United Kingdom,Kuwait,1752180.2375999999
Tanzania,Kuwait,0.0
USA,Kuwait,849019.9185
Uruguay,Kuwait,0.0
Uzbekistan,Kuwait,0.0
Venezuela,Kuwait,0.0
Serbia,Kuwait,0.0
Zambia,Kuwait,0.0
,Kuwait,479880.8235
,Kuwait,24609273.0
Afghanistan,Kyrgyz Republic,0.0
Albania,Kyrgyz Republic,0.0
Algeria,Kyrgyz Republic,0.0
Angola,Kyrgyz Republic,0.0
Azerbaijan,Kyrgyz Republic,0.0
Argentina,Kyrgyz Republic,0.0
Australia,Kyrgyz Republic,6580.1812
Austria,Kyrgyz Republic,49011.0048
Bahrain,Kyrgyz Republic,0.0
Bangladesh,Kyrgyz Republic,0.0
Armenia,Kyrgyz Republic,0.0
Belgium,Kyrgyz Republic,226.9028
Bolivia,Kyrgyz Republic,0.0
Bosnia & Herzegovina,Kyrgyz Republic,0.0
Botswana,Kyrgyz Republic,0.0
Brazil,Kyrgyz Republic,680.7084
Brunei Darussalam,Kyrgyz Republic,0.0
Bulgaria,Kyrgyz Republic,0.0
Myanmar,Kyrgyz Republic,0.0
Belarus,Kyrgyz Republic,2269.0280000000002
Cambodia,Kyrgyz Republic,0.0
Cameroon,Kyrgyz Republic,0.0
Canada,Kyrgyz Republic,0.0
Sri Lanka,Kyrgyz Republic,0.0
Chile,Kyrgyz Republic,0.0
China,Kyrgyz Republic,805958.7456
Taipei,Kyrgyz Republic,2722.8336
Colombia,Kyrgyz Republic,0.0
Congo (DRC),Kyrgyz Republic,0.0
Costa Rica,Kyrgyz Republic,2269.0280000000002
Croatia,Kyrgyz Republic,0.0
Cuba,Kyrgyz Republic,0.0
Cyprus,Kyrgyz Republic,0.0
Czech Republic,Kyrgyz Republic,6807.084
Denmark,Kyrgyz Republic,0.0
Dominican Republic,Kyrgyz Republic,0.0
Ecuador,Kyrgyz Republic,0.0
El Salvador,Kyrgyz Republic,0.0
Ethiopia,Kyrgyz Republic,0.0
Estonia,Kyrgyz Republic,0.0
Finland,Kyrgyz Republic,0.0
France,Kyrgyz Republic,226.9028
Georgia,Kyrgyz Republic,0.0
Germany,Kyrgyz Republic,4764.958799999999
Ghana,Kyrgyz Republic,0.0
Greece,Kyrgyz Republic,0.0
Guatemala,Kyrgyz Republic,0.0
Honduras,Kyrgyz Republic,0.0
Hong Kong,Kyrgyz Republic,0.0
Hungary,Kyrgyz Republic,0.0
Iceland,Kyrgyz Republic,0.0
India,Kyrgyz Republic,1361.4168
Indonesia,Kyrgyz Republic,0.0
Iran,Kyrgyz Republic,0.0
Ireland,Kyrgyz Republic,0.0
Israel,Kyrgyz Republic,0.0
Italy,Kyrgyz Republic,17017.71
Côte d'Ivoire,Kyrgyz Republic,0.0
Japan,Kyrgyz Republic,2949.7364
Kazakhstan,Kyrgyz Republic,338312.0748
Jordan,Kyrgyz Republic,0.0
Kenya,Kyrgyz Republic,0.0
Korea,Kyrgyz Republic,2269.0280000000002
Kuwait,Kyrgyz Republic,0.0
Lao PDR,Kyrgyz Republic,0.0
Lebanese Republic,Kyrgyz Republic,0.0
Latvia,Kyrgyz Republic,2269.0280000000002
Libya,Kyrgyz Republic,0.0
Lithuania,Kyrgyz Republic,226.9028
Luxembourg,Kyrgyz Republic,0.0
Macao,Kyrgyz Republic,0.0
Malaysia,Kyrgyz Republic,0.0
Mali,Kyrgyz Republic,0.0
Malta,Kyrgyz Republic,0.0
Mauritius,Kyrgyz Republic,0.0
Mexico,Kyrgyz Republic,1361.4168
Mongolia,Kyrgyz Republic,0.0
Moldova,Kyrgyz Republic,3630.4448
Morocco,Kyrgyz Republic,0.0
Mozambique,Kyrgyz Republic,0.0
Oman,Kyrgyz Republic,0.0
Namibia,Kyrgyz Republic,0.0
Nepal,Kyrgyz Republic,0.0
Netherlands,Kyrgyz Republic,4084.2504
New Zealand,Kyrgyz Republic,0.0
Nicaragua,Kyrgyz Republic,0.0
Nigeria,Kyrgyz Republic,0.0
Norway,Kyrgyz Republic,0.0
Pakistan,Kyrgyz Republic,0.0
Panama,Kyrgyz Republic,0.0
Paraguay,Kyrgyz Republic,0.0
Peru,Kyrgyz Republic,0.0
Philippines,Kyrgyz Republic,0.0
Poland,Kyrgyz Republic,1815.2224
Portugal,Kyrgyz Republic,0.0
Qatar,Kyrgyz Republic,0.0
Romania,Kyrgyz Republic,0.0
Russian Federation,Kyrgyz Republic,612637.56
Saudi Arabia,Kyrgyz Republic,0.0
Senegal,Kyrgyz Republic,0.0
Singapore,Kyrgyz Republic,0.0
Slovak Republic,Kyrgyz Republic,226.9028
Viet Nam,Kyrgyz Republic,230987.0504
Slovenia,Kyrgyz Republic,0.0
South Africa,Kyrgyz Republic,0.0
Zimbabwe,Kyrgyz Republic,0.0
Spain,Kyrgyz Republic,453.8056
Sudan,Kyrgyz Republic,0.0
Sweden,Kyrgyz Republic,0.0
Switzerland,Kyrgyz Republic,226.9028
Thailand,Kyrgyz Republic,680.7084
Trinidad and Tobago,Kyrgyz Republic,0.0
United Arab Emirates,Kyrgyz Republic,226.9028
Tunisia,Kyrgyz Republic,0.0
Turkey,Kyrgyz Republic,122073.7064
Uganda,Kyrgyz Republic,0.0
Ukraine,Kyrgyz Republic,3630.4448
North Macedonia,Kyrgyz Republic,0.0
Egypt,Kyrgyz Republic,0.0
United Kingdom,Kyrgyz Republic,6807.084
Tanzania,Kyrgyz Republic,0.0
USA,Kyrgyz Republic,32900.906
Uruguay,Kyrgyz Republic,0.0
Uzbekistan,Kyrgyz Republic,680.7084
